sheet_name,source_file_name,header_row,row_number,nan,25a,25b,25f_vs_25b,24a,25f_vs_24a,nan_2,26b,25a_2,26b_vs_25f,nan_3,nan_4,20260101_000000,20260201_000000,20260301_000000,20260401_000000,20260501_000000,20260601_000000,20260701_000000,20260801_000000,20260901_000000,20261001_000000,20261101_000000,20261201_000000,existing_doors,new_doors,20260101_000000_2,20260201_000000_2,20260301_000000_2,20260401_000000_2,20260501_000000_2,20260601_000000_2,20260701_000000_2,20260801_000000_2,20260901_000000_2,20261001_000000_2,20261101_000000_2,20261201_000000_2,20260101_000000_3,20260201_000000_3,20260301_000000_3,20260401_000000_3,20260501_000000_3,20260601_000000_3,20260701_000000_3,20260801_000000_3,20260901_000000_3,20261001_000000_3,20261101_000000_3,20261201_000000_3,cluster,definition,customer_code,customer_name,region,sales_person,new_door_year,active,2025_cluster,2026_cluster,2025a,2026b,size_indicator,customer_growth_class,2024_ytd,2025_ytd,2025b_ytd,25_vs_24,25_vs_25b,2022,2023,2024,2025b,2025a_2,2026b_2,25_vs_24_2,25_vs_25b_2,26b_vs_25a,nan_5,nan_6,nan_7,nan_8,nan_9,nan_10,nan_11,2025f,customer_no,20220,20230,20240,20250,25_vs_23,25_vs_22,25_vs_22_cagr,25_vs_24_sales,25_vs_23_sales,25_vs_22_sales,25_vs_25b_sales,2025b_2,25_vs_23_2,25_vs_22_2,25_vs_22_cagr_2,25_vs_24_sales_2,25_vs_23_sales_2,25_vs_22_sales_2,25_vs_25b_sales_2,new_door_mmmyy,lost_door_year,lost_door_mmmyy,active_end_2021,active_end_2022,active_end_2023,active_2024,active_2025,growth,col_01,new_door_month,new_door_month_code,annual_total,20220101_000000,20220201_000000,20220301_000000,20220401_000000,20220501_000000,20220601_000000,20220701_000000,20220801_000000,20220901_000000,20221001_000000,20221101_000000,20221201_000000,20220101_000000_2,20220201_000000_2,20220301_000000_2,20220401_000000_2,20220501_000000_2,20220601_000000_2,20220701_000000_2,20220801_000000_2,20220901_000000_2,20221001_000000_2,20221101_000000_2,20221201_000000_2,20230101_000000,20230201_000000,20230301_000000,20230401_000000,20230501_000000,20230601_000000,20230701_000000,20230801_000000,20230901_000000,20231001_000000,20231101_000000,20231201_000000,20230101_000000_2,20230201_000000_2,20230301_000000_2,20230401_000000_2,20230501_000000_2,20230601_000000_2,20230701_000000_2,20230801_000000_2,20230901_000000_2,20231001_000000_2,20231101_000000_2,20231201_000000_2,20240101_000000,20240201_000000,20240301_000000,20240401_000000,20240501_000000,20240601_000000,20240701_000000,20240801_000000,20240901_000000,20241001_000000,20241101_000000,20241201_000000,20240101_000000_2,20240201_000000_2,20240301_000000_2,20240401_000000_2,20240501_000000_2,20240601_000000_2,20240701_000000_2,20240801_000000_2,20240901_000000_2,20241001_000000_2,20241101_000000_2,20241201_000000_2,20250101_000000,20250201_000000,20250301_000000,20250401_000000,20250501_000000,20250601_000000,20250701_000000,20250801_000000,20250901_000000,20251001_000000,20251101_000000,20251201_000000,20250101_000000_2,20250201_000000_2,20250301_000000_2,20250401_000000_2,20250501_000000_2,20250601_000000_2,20250701_000000_2,20250801_000000_2,20250901_000000_2,20251001_000000_2,20251101_000000_2,20251201_000000_2,salesperson,new_customer_year,new_customer_mmmyy,25b_vs_24a,yes,grow,extract_type,load_ts
Spa,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,63,Emily,,,,,,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321 Skin Glow LLC,Central,Emily,2025,,,,,,,,0,9538,,,,,,,,,,,,,,,,,,,,,25068,,,,,,,,,,,,,,,,,,,,2025-06-01 00:00:00,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Spa,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,64,Lisa,,,,,,Southeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simply Bliss SkinCare LLC,Southeast,Lisa,2025,,,,,,,,0,343,,,,,,,,,,,,,,,,,,,,,25069,,,,,,,,,,,,,,,,,,,,2025-06-01 00:00:00,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Spa,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,65,Emily,,,,,,Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Renaissance Hotel Partners LLC,Northeast,Emily,2025,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,25070,,,,,,,,,,,,,,,,,,,,2025-07-01 00:00:00,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Spa,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,66,Emily,,,,,,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nerdium LLC; Texas,Central,Emily,2025,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,25071,,,,,,,,,,,,,,,,,,,,2025-07-01 00:00:00,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Spa,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,67,Amy,,,,,,West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Balboa Bay Club Ventures LLC,West,Amy,2025,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,25072,,,,,,,,,,,,,,,,,,,,2025-07-01 00:00:00,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Spa,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mario Tricoci Hair Salons & Day Spas,Central,Emily,2025,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,25073,,,,,,,,,,,,,,,,,,,,45931,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Spa,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Houstonian Campus, LLC",Central,Emily,2025,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,25074,,,,,,,,,,,,,,,,,,,,45931,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Spa,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wyndham Grand Rio Mar Hotel,Other,Melissa,2025,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,25075,,,,,,,,,,,,,,,,,,,,45931,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Spa,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Costa d' Este Beach Resort & Spa,Other,Melissa,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25076,,,,,,,,,,,,,,,,,,,,45992,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,West Coast Lifestyles Inc.; CA,West,Amy,2021,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2021-07-01 00:00:00,20217,12766.93,179.25,,1280,,901,759.5,,89,1118.8,561,611.1,250,179.25,179.25,1459.25,1459.25,2360.25,3119.75,3119.75,3208.75,4327.55,4888.55,5499.650000000001,5749.650000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25001,Four Seasons Hotel Philadelphia; ; El Paso,Northeast,Emily,2021,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2021-05-01 00:00:00,20215,57102.76,1315.75,656.48,2264.5,4158.93,2035.13,2374.55,2259.05,2999.35,2742.2,4017.9,4694.2,2839.15,1315.75,1972.23,4236.73,8395.66,10430.79,12805.34,15064.39,18063.739999999998,20805.94,24823.84,29518.04,32357.190000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25002,Porto Vita/Villa Grande Club; Fl,Southeast,Lisa,2021,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2021-08-01 00:00:00,20218,24911.8,5332.02,3759.9,,1919.37,1883.75,,1267.6,910.95,,,930.5,,5332.02,9091.92,9091.92,11011.29,12895.04,12895.04,14162.640000000001,15073.590000000002,15073.590000000002,15073.590000000002,16004.090000000002,16004.090000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25003,The resort at Longboat Key CLub; Florida,Southeast,Lisa,2021,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2021-09-01 00:00:00,20219,1917.25,,,,,,,,,1917.25,,,,0,0,0,0,0,0,0,0,1917.25,1917.25,1917.25,1917.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25004,Teton Mountain Lodge,West,Amy,2021,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2021-09-01 00:00:00,20219,15904.31,,,1529.5,,,,2102.25,,,,,2002.25,0,0,1529.5,1529.5,1529.5,1529.5,3631.75,3631.75,3631.75,3631.75,3631.75,5634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25008,"Stars Skincare Med Spa, Florida",Southeast,Lisa,2021,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2021-12-01 00:00:00,202112,2212.5,,1083,,,,,,,,,,,0,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25009,Glo Rejuvenation; Oregon,West,Amy,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2022-01-01 00:00:00,20221,32836.49,6791.99,2612.4,1156,1690.95,2351.1,2456.55,,4783.85,177,940,,,6791.99,9404.39,10560.39,12251.34,14602.44,17058.99,17058.99,21842.840000000004,22019.840000000004,22959.840000000004,22959.840000000004,22959.840000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25010,"Four Seasons Hotel, Fort Lauderdale; FL",Southeast,Lisa,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2022-01-01 00:00:00,20221,108983.17,15594.96,,2750.2,2894,4996.6,1046.4,,4501.5,8382.5,,7206.85,7254.8,15594.96,15594.96,18345.16,21239.16,26235.760000000002,27282.160000000003,27282.160000000003,31783.660000000003,40166.16,40166.16,47373.01,54627.810000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25011,D&G Global Inc.; Claire Gobler; CA,West,Amy,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2022-02-01 00:00:00,20222,25713.4,,13099.35,2394.3,,2326.4,2170,1073.6,4125.55,,,,,0,13099.35,15493.650000000001,15493.650000000001,17820.050000000003,19990.050000000003,21063.65,25189.2,25189.2,25189.2,25189.2,25189.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25012,"Rosewood Sense Spa, CA",West,Amy,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2022-03-01 00:00:00,20223,268312.63,,0,13598.45,13686.16,8825.1,8815.9,3507,29517.7,18258.05,8394.3,3753,19445,0,0,13598.45,27284.61,36109.71,44925.61,48432.61,77950.31,96208.36,104602.66,108355.66,127800.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25013,Gurney ´s Inn Resort & Spa LLC; NY,Central,Emily,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2022-03-01 00:00:00,20223,28353.3,,,26813.5,,1539.8,,,,,,,,0,0,26813.5,26813.5,28353.3,28353.3,28353.3,28353.3,28353.3,28353.3,28353.3,28353.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25015,Gateway Canyon Resort & Spa; CO,West,Amy,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2022-03-01 00:00:00,20223,16589.58,,,4213.45,,1272.7,162,566.25,650.45,,2162.9,,603.35,0,0,4213.45,4213.45,5486.15,5648.15,6214.4,6864.849999999999,6864.849999999999,9027.75,9027.75,9631.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25016,"Williams Island POA, Inc.Florida",Southeast,Lisa,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2022-04-01 00:00:00,20224,21196.78,,,,5813.7,,323.1,,1546.7,,1649.35,,1773.3,0,0,0,5813.7,5813.7,6136.8,6136.8,7683.5,7683.5,9332.85,9332.85,11106.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25018,Iridescent LLC; Big-Bang; Miiami; Paula,Southeast,Lisa,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2022-07-01 00:00:00,20227,8694,,,,,,,8694,,,,,,0,0,0,0,0,0,8694,8694,8694,8694,8694,8694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25019,Banyan Cay Res.; W Palm Beach; Melissa,Southeast,Lisa,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2022-06-01 00:00:00,20226,3203.8,,,,,,3203.8,,0,,,,,0,0,0,0,0,3203.8,3203.8,3203.8,3203.8,3203.8,3203.8,3203.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25020,Faena Hotel Miami Beach; FL,Southeast,Lisa,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2022-07-01 00:00:00,20227,7514.3,,,,,,,7514.3,,,,0,,0,0,0,0,0,0,7514.3,7514.3,7514.3,7514.3,7514.3,7514.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25021,TALISKER CLUB; Holly Arndt,Central,Amy,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25022,Beating Hearts; Dallas; Lori Feste,Central,Amy,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2022-08-01 00:00:00,20228,2997.3,,,,,,,,2997.3,,,0,,0,0,0,0,0,0,0,2997.3,2997.3,2997.3,2997.3,2997.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25023,HLP Hotels LLC DBA Lost Pines; Texas,Central,Amy,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2022-09-01 00:00:00,20229,15579.78,,,,,,,,,7539.8,0,,1257,0,0,0,0,0,0,0,0,7539.8,7539.8,7539.8,8796.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25024,"Mt. Bailey Holdings, LLC; Four Seasons Hotel Atlanta",Southeast,Lisa,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2022-10-01 00:00:00,202210,9553.84,,,,,,,,,,7009.6,,,0,0,0,0,0,0,0,0,0,7009.6,7009.6,7009.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25025,"ARCH Amenity Group, Florida",Southeast,Lisa,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,0,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25026,JW Marriott Miami Turnberry,Southeast,Lisa,2023,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2023-01-01 00:00:00,20231,10735.11,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2022,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25027,San Manuel Entert.; Yaamava Resort; Highland,West,Amy,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2022-12-01 00:00:00,202212,76587.88,,,,,,,,,,,,19362.58,0,0,0,0,0,0,0,0,0,0,0,19362.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
