customer_code,customer_name,Customer Map,Active?,door_type,budget_month,budget_amount,sheet_name,workbook_name,workbook_type,header_row,currency_code,market_group,region,sub_region,company_group,Sales person,sales_person,load_ts,Region,Country,2025 Cluster,channel,2026 Cluster,source_section,budget_version,budget_amount_native,fx_rate_to_eur,budget_amount_eur_compare
-25,New doors 2025,,,new_2025,2023-01-01,0.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,0.0,0.8333333333333334,0.0
-26,New doors 2026,,10.0,new_2026,2023-01-01,0.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD26,Spa,,,2026.01.19,0.0,0.8333333333333334,0.0
51184,The Connaught Hotel,Spas / Hotels,,,2024-01-01,26665.909999999996,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,BB,Spa,,,2026.01.19,26665.909999999996,0.8333333333333334,22221.591666666664
51185,Four Seasons Hotel London,Spas / Hotels,,,2024-01-01,4761.01,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD24,Spa,,,2026.01.19,4761.01,0.8333333333333334,3967.5083333333337
51186,hope street hotel; Liverpool,Spas / Hotels,,,2024-01-01,8045.51,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,BB,Spa,,,2026.01.19,8045.51,0.8333333333333334,6704.591666666667
51187,Julia Knight; Sale,Institutes / Clinics,,,2024-01-01,2526.58,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,CC,Spa,,,2026.01.19,2526.58,0.8333333333333334,2105.4833333333336
51189,RTL Limited; The Grove Hotel,Spas / Hotels,,,2024-01-01,28806.05,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD24,Spa,,,2026.01.19,28806.05,0.8333333333333334,24005.041666666668
53000,IzzyJ Aesthetics,Other,,,2024-01-01,2165.3199999999997,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,CC,Spa,,,2026.01.19,2165.3199999999997,0.8333333333333334,1804.4333333333332
53014,Oblique house of aesthetics; London,Institutes / Clinics,,,2024-01-01,15824.73,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD24,Spa,,,2026.01.19,15824.73,0.8333333333333334,13187.275
53015,Hilton Bankside; Ken Tui Management Ltd.; London,Spas / Hotels,,,2024-01-01,3678.79,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD24,Spa,,,2026.01.19,3678.79,0.8333333333333334,3065.6583333333333
53016,Royal London House; Ken Tui Managem. Ltd,Spas / Hotels,,,2024-01-01,2148.84,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD24,Spa,,,2026.01.19,2148.84,0.8333333333333334,1790.7000000000003
53017,Piccadilly Town House; Ken Tui Managem. Ltd,Spas / Hotels,,,2024-01-01,8698.470000000001,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD24,Spa,,,2026.01.19,8698.470000000001,0.8333333333333334,7248.725000000001
53019,M Alexander London,Institutes / Clinics,,,2024-01-01,0.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,0.0,0.8333333333333334,0.0
53018,"The Goodwood Hotel, Chichester",Spas / Hotels,,,2024-01-01,0.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,0.0,0.8333333333333334,0.0
53020,Guendalina The Skin Sculpter LTD,Institutes / Clinics,,,2024-01-01,0.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,0.0,0.8333333333333334,0.0
51192,Rachel Staggs Ltd.,Institutes / Clinics,,,2024-01-01,0.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,0.0,0.8333333333333334,0.0
51191,Louise Godsil; Tranquil Escape,Institutes / Clinics,,,2024-01-01,0.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,0.0,0.8333333333333334,0.0
53021,Ayadi Ltd.,Spas / Hotels,,,2024-01-01,0.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,0.0,0.8333333333333334,0.0
51194,Artfarm Limited; The Fife Arms Braemar,Spas / Hotels,,,2024-01-01,0.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,0.0,0.8333333333333334,0.0
51196,CHAPEL BEAUTY,Institutes / Clinics,,,2024-01-01,0.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,0.0,0.8333333333333334,0.0
-25,New doors 2025,,,new_2025,2024-01-01,0.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,0.0,0.8333333333333334,0.0
-26,New doors 2026,,10.0,new_2026,2024-01-01,0.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD26,Spa,,,2026.01.19,0.0,0.8333333333333334,0.0
51184,The Connaught Hotel,Spas / Hotels,,,2026-01-01,1600.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,BB,Spa,,,2026.01.19,1600.0,0.8333333333333334,1333.3333333333335
51185,Four Seasons Hotel London,Spas / Hotels,,,2026-01-01,400.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD24,Spa,,,2026.01.19,400.0,0.8333333333333334,333.33333333333337
51186,hope street hotel; Liverpool,Spas / Hotels,,,2026-01-01,160.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,BB,Spa,,,2026.01.19,160.0,0.8333333333333334,133.33333333333334
51187,Julia Knight; Sale,Institutes / Clinics,,,2026-01-01,320.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,CC,Spa,,,2026.01.19,320.0,0.8333333333333334,266.6666666666667
51189,RTL Limited; The Grove Hotel,Spas / Hotels,,,2026-01-01,2800.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD24,Spa,,,2026.01.19,2800.0,0.8333333333333334,2333.3333333333335
53000,IzzyJ Aesthetics,Other,,,2026-01-01,0.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,CC,Spa,,,2026.01.19,0.0,0.8333333333333334,0.0
53014,Oblique house of aesthetics; London,Institutes / Clinics,,,2026-01-01,1200.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD24,Spa,,,2026.01.19,1200.0,0.8333333333333334,1000.0
53015,Hilton Bankside; Ken Tui Management Ltd.; London,Spas / Hotels,,,2026-01-01,560.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD24,Spa,,,2026.01.19,560.0,0.8333333333333334,466.6666666666667
53016,Royal London House; Ken Tui Managem. Ltd,Spas / Hotels,,,2026-01-01,160.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD24,Spa,,,2026.01.19,160.0,0.8333333333333334,133.33333333333334
53017,Piccadilly Town House; Ken Tui Managem. Ltd,Spas / Hotels,,,2026-01-01,0.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD24,Spa,,,2026.01.19,0.0,0.8333333333333334,0.0
53019,M Alexander London,Institutes / Clinics,,,2026-01-01,400.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,400.0,0.8333333333333334,333.33333333333337
53018,"The Goodwood Hotel, Chichester",Spas / Hotels,,,2026-01-01,1200.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,1200.0,0.8333333333333334,1000.0
53020,Guendalina The Skin Sculpter LTD,Institutes / Clinics,,,2026-01-01,3200.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,3200.0,0.8333333333333334,2666.666666666667
51192,Rachel Staggs Ltd.,Institutes / Clinics,,,2026-01-01,960.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,960.0,0.8333333333333334,800.0
51191,Louise Godsil; Tranquil Escape,Institutes / Clinics,,,2026-01-01,560.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,560.0,0.8333333333333334,466.6666666666667
53021,Ayadi Ltd.,Spas / Hotels,,,2026-01-01,800.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,800.0,0.8333333333333334,666.6666666666667
51194,Artfarm Limited; The Fife Arms Braemar,Spas / Hotels,,,2026-01-01,800.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,800.0,0.8333333333333334,666.6666666666667
51196,CHAPEL BEAUTY,Institutes / Clinics,,,2026-01-01,800.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,800.0,0.8333333333333334,666.6666666666667
-25,New doors 2025,,,new_2025,2026-01-01,0.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD25,Spa,,,2026.01.19,0.0,0.8333333333333334,0.0
-26,New doors 2026,,10.0,new_2026,2026-01-01,0.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,NKD26,Spa,,,2026.01.19,0.0,0.8333333333333334,0.0
51184,The Connaught Hotel,Spas / Hotels,,,2026-02-01,1600.0,UK Spa Budget,2026.01.19 UK Sales Budget 2026 FINAL.xlsx,uk_budget,2,GBP,UK,Spa,,Company 1,,,2026-03-26T10:51:14+00:00,Spa,UK,BB,Spa,,,2026.01.19,1600.0,0.8333333333333334,1333.3333333333335
